img_id,svm_cls,svm_name,svm_conf,yolo_cls,yolo_name,yolo_conf,agree
biodegradable1914_jpeg.rf.3dc1f3b1f5f122d5450badec44232983,0,BIODEGRADABLE,0.9874,0,BIODEGRADABLE,0.3681,True
biodegradable1914_jpeg.rf.3dc1f3b1f5f122d5450badec44232983,5,PLASTIC,0.4727,5,PLASTIC,0.3126,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9962,0,BIODEGRADABLE,0.7599,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9881,0,BIODEGRADABLE,0.759,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9981,0,BIODEGRADABLE,0.6887,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,4,PAPER,0.5187,0,BIODEGRADABLE,0.6544,False
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.986,0,BIODEGRADABLE,0.6463,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9969,0,BIODEGRADABLE,0.6355,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.7051,0,BIODEGRADABLE,0.6232,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9899,0,BIODEGRADABLE,0.5978,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.8251,0,BIODEGRADABLE,0.5689,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9783,0,BIODEGRADABLE,0.5414,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9621,0,BIODEGRADABLE,0.5289,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.5299,0,BIODEGRADABLE,0.5209,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.998,0,BIODEGRADABLE,0.5195,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9937,0,BIODEGRADABLE,0.5112,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.4692,0,BIODEGRADABLE,0.4863,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9885,0,BIODEGRADABLE,0.4848,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.953,0,BIODEGRADABLE,0.484,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.992,0,BIODEGRADABLE,0.4781,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.5257,0,BIODEGRADABLE,0.4729,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.8424,0,BIODEGRADABLE,0.4536,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.8818,0,BIODEGRADABLE,0.4257,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9947,0,BIODEGRADABLE,0.3813,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.7935,0,BIODEGRADABLE,0.3158,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.9444,0,BIODEGRADABLE,0.3047,True
biodegradable191_jpg.rf.02f5d7c6e5285dd48dc3bacd19ca546e,0,BIODEGRADABLE,0.6539,0,BIODEGRADABLE,0.2731,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9994,0,BIODEGRADABLE,0.7863,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9474,0,BIODEGRADABLE,0.7611,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9446,0,BIODEGRADABLE,0.7611,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9531,0,BIODEGRADABLE,0.7003,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.8082,0,BIODEGRADABLE,0.6734,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.7847,0,BIODEGRADABLE,0.6018,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.982,2,GLASS,0.5167,False
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,2,GLASS,0.6211,2,GLASS,0.5005,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9493,0,BIODEGRADABLE,0.4397,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9956,0,BIODEGRADABLE,0.4338,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9988,0,BIODEGRADABLE,0.3855,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9419,0,BIODEGRADABLE,0.3733,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.969,0,BIODEGRADABLE,0.3576,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9808,0,BIODEGRADABLE,0.3107,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9797,0,BIODEGRADABLE,0.2989,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9596,0,BIODEGRADABLE,0.2904,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.992,0,BIODEGRADABLE,0.2807,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9558,0,BIODEGRADABLE,0.2752,True
biodegradable1936_jpeg.rf.8895f21115e8ee23f8d4992ef6fa8806,0,BIODEGRADABLE,0.9751,0,BIODEGRADABLE,0.254,True
biodegradable1939_jpeg.rf.3acb11170f88366d9f6ca9e00a7d04c0,0,BIODEGRADABLE,0.9908,0,BIODEGRADABLE,0.8682,True
biodegradable1939_jpeg.rf.3acb11170f88366d9f6ca9e00a7d04c0,0,BIODEGRADABLE,0.992,0,BIODEGRADABLE,0.8465,True
biodegradable1939_jpeg.rf.3acb11170f88366d9f6ca9e00a7d04c0,0,BIODEGRADABLE,0.9977,0,BIODEGRADABLE,0.8322,True
biodegradable1939_jpeg.rf.3acb11170f88366d9f6ca9e00a7d04c0,0,BIODEGRADABLE,0.9992,0,BIODEGRADABLE,0.7998,True
biodegradable1939_jpeg.rf.3acb11170f88366d9f6ca9e00a7d04c0,0,BIODEGRADABLE,0.972,0,BIODEGRADABLE,0.7345,True
biodegradable1939_jpeg.rf.3acb11170f88366d9f6ca9e00a7d04c0,0,BIODEGRADABLE,0.971,0,BIODEGRADABLE,0.5066,True
biodegradable1939_jpeg.rf.3acb11170f88366d9f6ca9e00a7d04c0,0,BIODEGRADABLE,0.3683,3,METAL,0.3799,False
biodegradable193_jpg.rf.30e00b2c65dc0176baa274f2a24892b9,0,BIODEGRADABLE,0.994,0,BIODEGRADABLE,0.9295,True
biodegradable1940_jpeg.rf.63507527328f724e8e3be7595f3ca79e,0,BIODEGRADABLE,0.9878,0,BIODEGRADABLE,0.9527,True
biodegradable1940_jpeg.rf.63507527328f724e8e3be7595f3ca79e,0,BIODEGRADABLE,0.9461,0,BIODEGRADABLE,0.9065,True
biodegradable1947_jpeg.rf.890d009f613d19a52e1a2dc82dc2f7b3,3,METAL,0.4731,0,BIODEGRADABLE,0.8905,False
biodegradable1947_jpeg.rf.890d009f613d19a52e1a2dc82dc2f7b3,0,BIODEGRADABLE,0.4712,0,BIODEGRADABLE,0.768,True
biodegradable1947_jpeg.rf.890d009f613d19a52e1a2dc82dc2f7b3,0,BIODEGRADABLE,0.5027,3,METAL,0.4591,False
biodegradable1957_jpeg.rf.da976d2b10f9c9ea14aba56a0749ef8c,0,BIODEGRADABLE,0.7959,0,BIODEGRADABLE,0.81,True
biodegradable1957_jpeg.rf.da976d2b10f9c9ea14aba56a0749ef8c,5,PLASTIC,0.4561,3,METAL,0.3465,False
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9989,0,BIODEGRADABLE,0.9029,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.8895,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.8876,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9996,0,BIODEGRADABLE,0.8812,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9896,0,BIODEGRADABLE,0.8792,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9995,0,BIODEGRADABLE,0.8732,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9939,0,BIODEGRADABLE,0.8697,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9991,0,BIODEGRADABLE,0.8647,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9983,0,BIODEGRADABLE,0.859,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9797,0,BIODEGRADABLE,0.8493,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9679,0,BIODEGRADABLE,0.8413,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9799,0,BIODEGRADABLE,0.8381,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.827,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9983,0,BIODEGRADABLE,0.808,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9987,0,BIODEGRADABLE,0.8041,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.7998,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9973,0,BIODEGRADABLE,0.7911,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9997,0,BIODEGRADABLE,0.7904,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9983,0,BIODEGRADABLE,0.7871,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9912,0,BIODEGRADABLE,0.7869,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9734,0,BIODEGRADABLE,0.7755,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9938,0,BIODEGRADABLE,0.7743,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.7675,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9987,0,BIODEGRADABLE,0.7668,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9995,0,BIODEGRADABLE,0.7567,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9994,0,BIODEGRADABLE,0.7299,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9988,0,BIODEGRADABLE,0.7177,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9809,0,BIODEGRADABLE,0.703,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9996,0,BIODEGRADABLE,0.7024,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9969,0,BIODEGRADABLE,0.6631,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.6579,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9568,0,BIODEGRADABLE,0.6287,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9884,0,BIODEGRADABLE,0.6015,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9993,0,BIODEGRADABLE,0.5839,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9098,0,BIODEGRADABLE,0.5671,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9946,0,BIODEGRADABLE,0.5464,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9994,0,BIODEGRADABLE,0.5141,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9914,0,BIODEGRADABLE,0.447,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9892,0,BIODEGRADABLE,0.37,True
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,5,PLASTIC,0.6183,0,BIODEGRADABLE,0.3595,False
biodegradable1964_jpeg.rf.be277be76f4240152a97d0d2f279e3a4,0,BIODEGRADABLE,0.9767,0,BIODEGRADABLE,0.3369,True
biodegradable196_jpg.rf.90fadd6cf3d8236161d471e5f0a48e9e,0,BIODEGRADABLE,0.9998,0,BIODEGRADABLE,0.877,True
biodegradable196_jpg.rf.90fadd6cf3d8236161d471e5f0a48e9e,0,BIODEGRADABLE,0.9969,0,BIODEGRADABLE,0.7719,True
biodegradable196_jpg.rf.90fadd6cf3d8236161d471e5f0a48e9e,0,BIODEGRADABLE,0.9978,0,BIODEGRADABLE,0.679,True
biodegradable1974_jpeg.rf.5fca111a31bc0c2c4dabd4e63c82dbfb,0,BIODEGRADABLE,0.9923,0,BIODEGRADABLE,0.8937,True
biodegradable1974_jpeg.rf.5fca111a31bc0c2c4dabd4e63c82dbfb,0,BIODEGRADABLE,0.9933,0,BIODEGRADABLE,0.8935,True
biodegradable1974_jpeg.rf.5fca111a31bc0c2c4dabd4e63c82dbfb,0,BIODEGRADABLE,0.6064,0,BIODEGRADABLE,0.8402,True
biodegradable1974_jpeg.rf.5fca111a31bc0c2c4dabd4e63c82dbfb,2,GLASS,0.3537,0,BIODEGRADABLE,0.4556,False
biodegradable1974_jpeg.rf.5fca111a31bc0c2c4dabd4e63c82dbfb,0,BIODEGRADABLE,0.4079,2,GLASS,0.2756,False
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9899,0,BIODEGRADABLE,0.7471,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9995,0,BIODEGRADABLE,0.7067,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9711,0,BIODEGRADABLE,0.6974,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.975,0,BIODEGRADABLE,0.6945,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9952,0,BIODEGRADABLE,0.6737,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9926,0,BIODEGRADABLE,0.6552,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9494,0,BIODEGRADABLE,0.6193,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9882,0,BIODEGRADABLE,0.5723,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9957,0,BIODEGRADABLE,0.562,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.7767,0,BIODEGRADABLE,0.557,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9317,0,BIODEGRADABLE,0.5249,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9967,0,BIODEGRADABLE,0.5154,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.5848,0,BIODEGRADABLE,0.5,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9747,0,BIODEGRADABLE,0.4958,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9692,0,BIODEGRADABLE,0.4576,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9733,0,BIODEGRADABLE,0.4421,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9795,0,BIODEGRADABLE,0.4174,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.994,0,BIODEGRADABLE,0.3528,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9812,0,BIODEGRADABLE,0.3452,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9995,0,BIODEGRADABLE,0.3308,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9637,0,BIODEGRADABLE,0.3255,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,5,PLASTIC,0.8295,0,BIODEGRADABLE,0.3185,False
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9971,0,BIODEGRADABLE,0.287,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.965,0,BIODEGRADABLE,0.2795,True
biodegradable1977_jpeg.rf.47d88733469a3b690fa560c5abeed5a6,0,BIODEGRADABLE,0.9997,0,BIODEGRADABLE,0.2762,True
biodegradable1978_jpeg.rf.cefc4129d4908b945ab33e24a6712d95,0,BIODEGRADABLE,0.7131,0,BIODEGRADABLE,0.9227,True
biodegradable1978_jpeg.rf.cefc4129d4908b945ab33e24a6712d95,0,BIODEGRADABLE,0.9972,0,BIODEGRADABLE,0.9161,True
biodegradable1978_jpeg.rf.cefc4129d4908b945ab33e24a6712d95,0,BIODEGRADABLE,0.6119,0,BIODEGRADABLE,0.9123,True
biodegradable1978_jpeg.rf.cefc4129d4908b945ab33e24a6712d95,0,BIODEGRADABLE,0.9989,0,BIODEGRADABLE,0.9116,True
biodegradable1978_jpeg.rf.cefc4129d4908b945ab33e24a6712d95,0,BIODEGRADABLE,0.9918,0,BIODEGRADABLE,0.9112,True
biodegradable1978_jpeg.rf.cefc4129d4908b945ab33e24a6712d95,0,BIODEGRADABLE,0.8875,0,BIODEGRADABLE,0.9104,True
biodegradable197_jpg.rf.0f1da87d0e9ecef3ff3a2f1b7dfdc1a6,0,BIODEGRADABLE,0.5869,0,BIODEGRADABLE,0.8563,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9909,0,BIODEGRADABLE,0.8514,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.8047,0,BIODEGRADABLE,0.7707,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9859,0,BIODEGRADABLE,0.6473,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9541,0,BIODEGRADABLE,0.6077,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9964,0,BIODEGRADABLE,0.6019,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9979,0,BIODEGRADABLE,0.4805,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9865,0,BIODEGRADABLE,0.479,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9987,0,BIODEGRADABLE,0.4691,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9895,0,BIODEGRADABLE,0.4411,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9941,0,BIODEGRADABLE,0.4309,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9985,0,BIODEGRADABLE,0.42,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9992,0,BIODEGRADABLE,0.4124,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.983,0,BIODEGRADABLE,0.4082,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9809,0,BIODEGRADABLE,0.365,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9997,0,BIODEGRADABLE,0.3571,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9905,0,BIODEGRADABLE,0.304,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9977,0,BIODEGRADABLE,0.301,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9967,0,BIODEGRADABLE,0.2817,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9916,0,BIODEGRADABLE,0.276,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9888,0,BIODEGRADABLE,0.2748,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.8266,0,BIODEGRADABLE,0.2573,True
biodegradable1986_jpeg.rf.1c5ed49d82c8204968ade8de5f86b4e2,0,BIODEGRADABLE,0.9969,0,BIODEGRADABLE,0.253,True
biodegradable1989_jpeg.rf.725789a7108d53c65f5cd2fb1636fdfa,0,BIODEGRADABLE,0.9936,0,BIODEGRADABLE,0.7487,True
biodegradable1989_jpeg.rf.725789a7108d53c65f5cd2fb1636fdfa,0,BIODEGRADABLE,0.9997,0,BIODEGRADABLE,0.5182,True
biodegradable1989_jpeg.rf.725789a7108d53c65f5cd2fb1636fdfa,0,BIODEGRADABLE,0.9973,0,BIODEGRADABLE,0.4756,True
biodegradable1989_jpeg.rf.725789a7108d53c65f5cd2fb1636fdfa,0,BIODEGRADABLE,0.9934,0,BIODEGRADABLE,0.3233,True
biodegradable1989_jpeg.rf.725789a7108d53c65f5cd2fb1636fdfa,0,BIODEGRADABLE,0.9994,0,BIODEGRADABLE,0.3031,True
biodegradable1993_jpeg.rf.479a4f41a1df7ff30865ebe2a5e58d2e,0,BIODEGRADABLE,0.999,0,BIODEGRADABLE,0.8845,True
biodegradable1993_jpeg.rf.479a4f41a1df7ff30865ebe2a5e58d2e,0,BIODEGRADABLE,0.9975,0,BIODEGRADABLE,0.6646,True
biodegradable1993_jpeg.rf.479a4f41a1df7ff30865ebe2a5e58d2e,0,BIODEGRADABLE,0.9881,0,BIODEGRADABLE,0.587,True
biodegradable1993_jpeg.rf.479a4f41a1df7ff30865ebe2a5e58d2e,0,BIODEGRADABLE,0.9923,0,BIODEGRADABLE,0.3086,True
biodegradable1993_jpeg.rf.479a4f41a1df7ff30865ebe2a5e58d2e,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.2624,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.994,0,BIODEGRADABLE,0.7743,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9968,0,BIODEGRADABLE,0.7462,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9999,0,BIODEGRADABLE,0.7329,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9897,0,BIODEGRADABLE,0.7244,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9901,0,BIODEGRADABLE,0.682,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9913,0,BIODEGRADABLE,0.6593,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9981,0,BIODEGRADABLE,0.6411,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9986,0,BIODEGRADABLE,0.6304,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9725,0,BIODEGRADABLE,0.5979,True
biodegradable1999_jpeg.rf.0d7260354626a1b79e9feb62e0a689c9,0,BIODEGRADABLE,0.9986,0,BIODEGRADABLE,0.5912,True
